════════════════════════════════════════════════════════════════
  DSL-driven training loop
  arch=rcc_bowtie (folder: architectures/rcc_bowtie)
  steps=10000 batch=16 seq_len=2048 d_sem=384
  ckpt_dir=/workspace/brian/lfs_checkpoints
════════════════════════════════════════════════════════════════

▶ launch attempt 1 @ 16:11:53Z
[train_dsl] preset rcc_bowtie_30m_p4: d_model=384 depth=4 heads=6 vocab=50257 lr=0.0003 warmup=300 min_ratio=0.1 wd=0.05
[train_dsl] DSL-LM (full N8 cortex): vocab=50257 d_model=384 depth=4 heads=6 ctx=2048
[train_dsl] training config: loss_clip=True(f=3.0), opt=adamw, lr=0.0003, grad_accum=1, label_smooth=0.05, wd=0.1, dropout=0.1, pct_strength=0.3
[train_dsl] PCT trunk-strength boost: pred_coding weight 0.1 -> 0.13
[train_dsl] DSL-LM parameters: 51.2M
[train_dsl] mixed precision: bf16
BRIANHarness:
  vocab_size = 50257
  d_sem      = 384
  parameters = 51,231,885
  circuit populations = 0
  sink population = 
  loss clipping = True (factor=3.0)
  optimizer = adamw (lr=0.0003)
[train_dsl] device=cuda, warmup=300/10000
[train_dsl] skipping 10 LFS pointer file(s) in /workspace/brian/lfs_checkpoints
[data:text] using FineWeb-Edu-10BT (HuggingFaceFW/fineweb-edu:sample-10BT)
[data:chat] using OpenHermes-2.5 (teknium/OpenHermes-2.5)
step   460 | loss 6.8104 | lm 6.8104 | ppl 907.3 | gnorm 1.259 | lr 3.00e-04 | 93802 tok/s | Φ 0.087 | λ₁ 0.352 | ign 0.84 | mesoLG 0.50 | troph 4/4 μ3.80 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.431 θ=0.307 γ=0.262]
step   480 | loss 6.8265 | lm 6.8265 | ppl 922.0 | gnorm 0.912 | lr 3.00e-04 | 94495 tok/s | Φ 0.090 | λ₁ 0.352 | ign 0.87 | mesoLG 0.51 | troph 4/4 μ3.80 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.472 θ=0.301 γ=0.228]
step   500 | loss 6.6896 | lm 6.6896 | ppl 804.0 | gnorm 0.830 | lr 3.00e-04 | 93359 tok/s | Φ 0.092 | λ₁ 0.352 | ign 0.86 | mesoLG 0.50 | troph 4/4 μ3.80 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.433 θ=0.363 γ=0.204]
step   520 | loss 6.6720 | lm 6.6720 | ppl 790.0 | gnorm 1.523 | lr 3.00e-04 | 94017 tok/s | Φ 0.099 | λ₁ 0.352 | ign 0.86 | mesoLG 0.49 | troph 4/4 μ3.78 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.451 θ=0.365 γ=0.184]
step   540 | loss 6.6584 | lm 6.6584 | ppl 779.3 | gnorm 0.782 | lr 3.00e-04 | 94354 tok/s | Φ 0.100 | λ₁ 0.352 | ign 0.85 | mesoLG 0.51 | troph 4/4 μ3.73 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.419 θ=0.388 γ=0.194]
step   560 | loss 6.6429 | lm 6.6429 | ppl 767.3 | gnorm 1.170 | lr 3.00e-04 | 94088 tok/s | Φ 0.102 | λ₁ 0.352 | ign 0.86 | mesoLG 0.49 | troph 4/4 μ3.74 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.452 θ=0.297 γ=0.251]
step   580 | loss 6.5162 | lm 6.5162 | ppl 676.0 | gnorm 1.091 | lr 2.99e-04 | 93549 tok/s | Φ 0.110 | λ₁ 0.352 | ign 0.85 | mesoLG 0.49 | troph 4/4 μ3.69 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.462 θ=0.254 γ=0.285]
step   600 | loss 6.5131 | lm 6.5131 | ppl 673.9 | gnorm 1.252 | lr 2.99e-04 | 93541 tok/s | Φ 0.113 | λ₁ 0.352 | ign 0.84 | mesoLG 0.49 | troph 4/4 μ3.60 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.506 θ=0.227 γ=0.267]
step   620 | loss 6.5761 | lm 6.5761 | ppl 717.7 | gnorm 0.959 | lr 2.99e-04 | 93184 tok/s | Φ 0.115 | λ₁ 0.352 | ign 0.84 | mesoLG 0.49 | troph 4/4 μ3.55 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.471 θ=0.285 γ=0.244]
step   640 | loss 6.5062 | lm 6.5062 | ppl 669.3 | gnorm 1.020 | lr 2.99e-04 | 93613 tok/s | Φ 0.118 | λ₁ 0.352 | ign 0.85 | mesoLG 0.50 | troph 4/4 μ3.51 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.420 θ=0.298 γ=0.282]
step   660 | loss 6.5253 | lm 6.5253 | ppl 682.2 | gnorm 1.671 | lr 2.99e-04 | 93841 tok/s | Φ 0.126 | λ₁ 0.352 | ign 0.83 | mesoLG 0.50 | troph 4/4 μ3.47 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.435 θ=0.286 γ=0.278]
