step   660 | loss 5.6453 | lm 5.1796 | ppl 177.6 | gnorm 6.722 | lr 1.38e-04 | 2165 tok/s | Φ 0.859 | λ₁ 0.075 | ign 0.58 | mesoLG 0.48 | troph 8/8 μ1.53 | NT[DA=0.23 NE=0.09 5HT=0.49 ACh=0.15 eCB=0.03 Glu=0.25 GABA=0.14] | osc[δ=0.360 θ=0.160 γ=0.480] | em[C2:ρ=0.31/τ=0.12/s=0.58 C4:Q=0.5 W=1 pl=255 C3:pc=0.348 VBB:β=1.00 σ=0.0213 kl=3881.783 C5:lat=1.60 C6:pac=0.01] | cortex[α_eff=0.501 inh=0.000 λ=0.759 kl=-0.020 lm_ema=9.51 cx_ema=3.34] | hpa[load=0.07 cort=0.10 NE×0.93 T×0.90 LR×0.95]
step   680 | loss 5.6647 | lm 5.2262 | ppl 186.1 | gnorm 7.085 | lr 1.35e-04 | 2266 tok/s | Φ 0.891 | λ₁ 0.075 | ign 0.58 | mesoLG 0.51 | troph 8/8 μ1.53 | NT[DA=0.22 NE=0.09 5HT=0.48 ACh=0.23 eCB=0.03 Glu=0.25 GABA=0.06] | osc[δ=0.401 θ=0.250 γ=0.349] | em[C2:ρ=0.00/τ=0.11/s=0.58 C4:Q=-0.5 W=1 pl=255 C3:pc=0.331 VBB:β=1.00 σ=0.0208 kl=3653.784 C5:lat=1.89 C6:pac=0.01] | cortex[α_eff=0.502 inh=0.000 λ=0.886 kl=0.013 lm_ema=9.55 cx_ema=3.41] | hpa[load=0.07 cort=0.10 NE×0.93 T×0.90 LR×0.95]
step   700 | loss 5.6180 | lm 5.1629 | ppl 174.7 | gnorm 5.977 | lr 1.46e-04 | 2114 tok/s | Φ 0.850 | λ₁ 0.075 | ign 0.58 | mesoLG 0.49 | troph 8/8 μ1.54 | NT[DA=0.15 NE=0.09 5HT=0.47 ACh=0.26 eCB=0.03 Glu=0.26 GABA=0.05] | osc[δ=0.410 θ=0.236 γ=0.354] | em[C2:ρ=0.00/τ=0.07/s=0.58 C4:Q=-0.3 W=1 pl=255 C3:pc=0.310 VBB:β=1.00 σ=0.0209 kl=3126.104 C5:lat=1.00 C6:pac=0.01] | cortex[α_eff=0.502 inh=0.000 λ=0.816 kl=-0.018 lm_ema=9.43 cx_ema=3.63] | hpa[load=0.08 cort=0.10 NE×0.93 T×0.90 LR×0.95]
step   720 | loss 5.5858 | lm 5.1505 | ppl 172.5 | gnorm 6.383 | lr 1.43e-04 | 2134 tok/s | Φ 0.853 | λ₁ 0.075 | ign 0.57 | mesoLG 0.51 | troph 8/8 μ1.54 | NT[DA=0.19 NE=0.11 5HT=0.47 ACh=0.26 eCB=0.03 Glu=0.27 GABA=0.06] | osc[δ=0.403 θ=0.295 γ=0.302] | em[C2:ρ=0.02/τ=0.03/s=0.57 C4:Q=-0.3 W=1 pl=255 C3:pc=0.297 VBB:β=1.00 σ=0.0213 kl=3308.989 C5:lat=1.64 C6:pac=0.02] | cortex[α_eff=0.502 inh=0.000 λ=0.837 kl=-0.001 lm_ema=9.37 cx_ema=3.47] | hpa[load=0.08 cort=0.10 NE×0.93 T×0.90 LR×0.95]
step   740 | loss 5.3522 | lm 4.9103 | ppl 135.7 | gnorm 5.998 | lr 1.54e-04 | 2202 tok/s | Φ 0.839 | λ₁ 0.075 | ign 0.55 | mesoLG 0.53 | troph 8/8 μ1.55 | NT[DA=0.21 NE=0.09 5HT=0.47 ACh=0.17 eCB=0.03 Glu=0.27 GABA=0.11] | osc[δ=0.461 θ=0.247 γ=0.292] | em[C2:ρ=0.33/τ=0.03/s=0.55 C4:Q=-0.5 W=1 pl=255 C3:pc=0.288 VBB:β=1.00 σ=0.0212 kl=3212.559 C5:lat=1.00 C6:pac=0.01] | cortex[α_eff=0.502 inh=0.000 λ=0.832 kl=0.015 lm_ema=9.27 cx_ema=3.42] | hpa[load=0.07 cort=0.10 NE×0.93 T×0.90 LR×0.95]
step   760 | loss 5.3085 | lm 4.8623 | ppl 129.3 | gnorm 6.964 | lr 1.51e-04 | 2255 tok/s | Φ 0.843 | λ₁ 0.075 | ign 0.55 | mesoLG 0.48 | troph 8/8 μ1.56 | NT[DA=0.18 NE=0.09 5HT=0.47 ACh=0.12 eCB=0.03 Glu=0.29 GABA=0.20] | osc[δ=0.514 θ=0.221 γ=0.265] | em[C2:ρ=0.47/τ=0.07/s=0.55 C4:Q=-0.5 W=1 pl=255 C3:pc=0.286 VBB:β=1.00 σ=0.0221 kl=3957.038 C5:lat=1.43 C6:pac=0.01] | cortex[α_eff=0.502 inh=0.000 λ=0.763 kl=0.016 lm_ema=9.13 cx_ema=3.27] | hpa[load=0.08 cort=0.09 NE×0.93 T×0.91 LR×0.95]
step   780 | loss 5.1071 | lm 4.6417 | ppl 103.7 | gnorm 7.056 | lr 1.63e-04 | 2206 tok/s | Φ 0.864 | λ₁ 0.075 | ign 0.55 | mesoLG 0.49 | troph 8/8 μ1.56 | NT[DA=0.23 NE=0.17 5HT=0.47 ACh=0.12 eCB=0.03 Glu=0.30 GABA=0.22] | osc[δ=0.482 θ=0.270 γ=0.247] | em[C2:ρ=0.47/τ=0.13/s=0.55 C4:Q=0.5 W=1 pl=255 C3:pc=0.289 VBB:β=1.00 σ=0.0231 kl=4448.442 C5:lat=1.76 C6:pac=0.01] | cortex[α_eff=0.502 inh=0.000 λ=0.896 kl=0.042 lm_ema=8.91 cx_ema=3.07] | hpa[load=0.09 cort=0.09 NE×0.93 T×0.91 LR×0.95]
step   800 | loss 5.2651 | lm 4.8070 | ppl 122.4 | gnorm 5.946 | lr 1.59e-04 | 2201 tok/s | Φ 0.837 | λ₁ 0.075 | ign 0.55 | mesoLG 0.46 | troph 8/8 μ1.56 | NT[DA=0.14 NE=0.21 5HT=0.47 ACh=0.18 eCB=0.03 Glu=0.30 GABA=0.14] | osc[δ=0.448 θ=0.278 γ=0.273] | em[C2:ρ=0.20/τ=0.16/s=0.55 C4:Q=-0.4 W=1 pl=255 C3:pc=0.279 VBB:β=1.00 σ=0.0227 kl=3645.042 C5:lat=1.00 C6:pac=0.01] | cortex[α_eff=0.502 inh=0.000 λ=0.778 kl=0.052 lm_ema=8.95 cx_ema=3.30] | hpa[load=0.09 cort=0.09 NE×0.93 T×0.91 LR×0.95]
step   820 | loss 5.1828 | lm 4.7469 | ppl 115.2 | gnorm 7.901 | lr 1.71e-04 | 2149 tok/s | Φ 0.828 | λ₁ 0.075 | ign 0.55 | mesoLG 0.45 | troph 8/8 μ1.57 | NT[DA=0.18 NE=0.23 5HT=0.46 ACh=0.27 eCB=0.03 Glu=0.31 GABA=0.06] | osc[δ=0.456 θ=0.270 γ=0.274] | em[C2:ρ=0.00/τ=0.13/s=0.55 C4:Q=-0.4 W=1 pl=255 C3:pc=0.290 VBB:β=1.00 σ=0.0234 kl=3649.560 C5:lat=1.40 C6:pac=0.01] | cortex[α_eff=0.502 inh=0.000 λ=0.723 kl=0.042 lm_ema=8.69 cx_ema=3.29] | hpa[load=0.10 cort=0.09 NE×0.93 T×0.91 LR×0.95]
step   840 | loss 5.4433 | lm 5.0090 | ppl 149.8 | gnorm 6.614 | lr 1.67e-04 | 2177 tok/s | Φ 0.811 | λ₁ 0.075 | ign 0.55 | mesoLG 0.49 | troph 8/8 μ1.58 | NT[DA=0.16 NE=0.08 5HT=0.45 ACh=0.28 eCB=0.03 Glu=0.29 GABA=0.04] | osc[δ=0.448 θ=0.259 γ=0.293] | em[C2:ρ=0.00/τ=0.09/s=0.55 C4:Q=-0.3 W=1 pl=255 C3:pc=0.279 VBB:β=1.01 σ=0.0217 kl=2794.522 C5:lat=1.00 C6:pac=0.01] | cortex[α_eff=0.502 inh=0.000 λ=0.824 kl=0.032 lm_ema=8.93 cx_ema=3.56] | hpa[load=0.10 cort=0.09 NE×0.93 T×0.91 LR×0.95]
step   860 | loss 5.0894 | lm 4.6255 | ppl 102.1 | gnorm 7.543 | lr 1.79e-04 | 2253 tok/s | Φ 0.809 | λ₁ 0.075 | ign 0.55 | mesoLG 0.53 | troph 8/8 μ1.58 | NT[DA=0.15 NE=0.22 5HT=0.45 ACh=0.27 eCB=0.03 Glu=0.29 GABA=0.06] | osc[δ=0.447 θ=0.262 γ=0.291] | em[C2:ρ=0.03/τ=0.05/s=0.55 C4:Q=-0.1 W=0 pl=511 C3:pc=0.287 VBB:β=1.01 σ=0.0216 kl=2478.938 C5:lat=1.00 C6:pac=0.00] | cortex[α_eff=0.502 inh=0.000 λ=0.762 kl=0.034 lm_ema=8.48 cx_ema=3.33] | hpa[load=0.11 cort=0.09 NE×0.93 T×0.91 LR×0.95]
step   880 | loss 4.9666 | lm 4.5373 | ppl 93.4 | gnorm 6.693 | lr 1.75e-04 | 2083 tok/s | Φ 0.785 | λ₁ 0.075 | ign 0.56 | mesoLG 0.52 | troph 8/8 μ1.58 | NT[DA=0.22 NE=0.14 5HT=0.46 ACh=0.17 eCB=0.03 Glu=0.29 GABA=0.13] | osc[δ=0.489 θ=0.250 γ=0.262] | em[C2:ρ=0.30/τ=0.05/s=0.56 C4:Q=0.1 W=0 pl=511 C3:pc=0.279 VBB:β=1.01 σ=0.0221 kl=2649.683 C5:lat=1.64 C6:pac=0.01] | cortex[α_eff=0.502 inh=0.000 λ=0.824 kl=0.057 lm_ema=8.62 cx_ema=3.14] | hpa[load=0.12 cort=0.10 NE×0.93 T×0.90 LR×0.95]
step   900 | loss 5.0911 | lm 4.6696 | ppl 106.7 | gnorm 7.597 | lr 1.88e-04 | 2169 tok/s | Φ 0.760 | λ₁ 0.075 | ign 0.56 | mesoLG 0.45 | troph 8/8 μ1.57 | NT[DA=0.16 NE=0.19 5HT=0.45 ACh=0.16 eCB=0.03 Glu=0.30 GABA=0.15] | osc[δ=0.496 θ=0.238 γ=0.266] | em[C2:ρ=0.30/τ=0.07/s=0.56 C4:Q=-0.3 W=1 pl=255 C3:pc=0.250 VBB:β=1.01 σ=0.0232 kl=3041.411 C5:lat=1.56 C6:pac=0.01] | cortex[α_eff=0.503 inh=0.000 λ=0.752 kl=0.086 lm_ema=8.62 cx_ema=3.35] | hpa[load=0.12 cort=0.10 NE×0.93 T×0.90 LR×0.95]
