════════════════════════════════════════════════════════════════
  DSL-driven training loop
  arch=rcc_bowtie (folder: architectures/rcc_bowtie)
  steps=10000 batch=32 seq_len=1024 d_sem=384
  ckpt_dir=/workspace/brian/lfs_checkpoints
════════════════════════════════════════════════════════════════

▶ launch attempt 1 @ 12:09:34Z
[train_dsl] preset rcc_bowtie_30m_p4: d_model=384 depth=4 heads=6 vocab=50257 lr=0.0003 warmup=300 min_ratio=0.1 wd=0.05
[train_dsl] DSL-LM (full N8 cortex): vocab=50257 d_model=384 depth=4 heads=6 ctx=1024
[train_dsl] training config: loss_clip=True(f=3.0), opt=adamw, lr=0.0003, grad_accum=1, label_smooth=0.05
[train_dsl] DSL-LM parameters: 51.2M
[train_dsl] mixed precision: bf16
BRIANHarness:
  vocab_size = 50257
  d_sem      = 384
  parameters = 51,231,885
  circuit populations = 0
  sink population = 
  loss clipping = True (factor=3.0)
  optimizer = adamw (lr=0.0003)
[train_dsl] device=cuda, warmup=300/10000
[data:text] using FineWeb-Edu-10BT (HuggingFaceFW/fineweb-edu:sample-10BT)
[data:chat] using OpenHermes-2.5 (teknium/OpenHermes-2.5)
step   640 | loss 6.1372 | lm 6.1372 | ppl 462.7 | gnorm 0.806 | lr 2.99e-04 | 108958 tok/s | Φ 0.708 | λ₁ 0.352 | ign 0.48 | mesoLG 0.49 | troph 4/4 μ2.23 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.418 θ=0.274 γ=0.308]
step   660 | loss 6.1077 | lm 6.1077 | ppl 449.3 | gnorm 1.366 | lr 2.99e-04 | 109004 tok/s | Φ 0.702 | λ₁ 0.352 | ign 0.42 | mesoLG 0.50 | troph 4/4 μ2.21 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.345 θ=0.314 γ=0.341]
step   680 | loss 6.0854 | lm 6.0854 | ppl 439.4 | gnorm 1.077 | lr 2.99e-04 | 108694 tok/s | Φ 0.688 | λ₁ 0.352 | ign 0.47 | mesoLG 0.49 | troph 4/4 μ2.20 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.333 θ=0.328 γ=0.339]
step   700 | loss 6.0206 | lm 6.0206 | ppl 411.8 | gnorm 1.059 | lr 2.99e-04 | 109330 tok/s | Φ 0.685 | λ₁ 0.352 | ign 0.46 | mesoLG 0.50 | troph 4/4 μ2.18 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.390 θ=0.300 γ=0.310]
step   720 | loss 5.8352 | lm 5.8352 | ppl 342.1 | gnorm 1.990 | lr 2.99e-04 | 107606 tok/s | Φ 0.708 | λ₁ 0.352 | ign 0.46 | mesoLG 0.52 | troph 4/4 μ2.16 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.435 θ=0.243 γ=0.322]
step   740 | loss 5.6479 | lm 5.6479 | ppl 283.7 | gnorm 0.701 | lr 2.99e-04 | 107259 tok/s | Φ 0.696 | λ₁ 0.352 | ign 0.50 | mesoLG 0.50 | troph 4/4 μ2.19 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.539 θ=0.169 γ=0.291]
step   760 | loss 6.4712 | lm 6.4712 | ppl 646.2 | gnorm 1.249 | lr 2.99e-04 | 109349 tok/s | Φ 0.711 | λ₁ 0.352 | ign 0.47 | mesoLG 0.51 | troph 4/4 μ2.24 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.650 θ=0.155 γ=0.195]
step   780 | loss 6.2505 | lm 6.2505 | ppl 518.3 | gnorm 0.936 | lr 2.98e-04 | 109120 tok/s | Φ 0.727 | λ₁ 0.352 | ign 0.62 | mesoLG 0.50 | troph 4/4 μ2.35 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.563 θ=0.242 γ=0.195]
step   800 | loss 6.0820 | lm 6.0820 | ppl 437.9 | gnorm 1.863 | lr 2.98e-04 | 109550 tok/s | Φ 0.731 | λ₁ 0.352 | ign 0.60 | mesoLG 0.51 | troph 4/4 μ2.44 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.657 θ=0.184 γ=0.159]
step   820 | loss 6.3085 | lm 6.3085 | ppl 549.2 | gnorm 0.992 | lr 2.98e-04 | 110469 tok/s | Φ 0.737 | λ₁ 0.352 | ign 0.64 | mesoLG 0.49 | troph 4/4 μ2.54 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.596 θ=0.227 γ=0.177]
step   840 | loss 6.1642 | lm 6.1642 | ppl 475.4 | gnorm 1.398 | lr 2.98e-04 | 110597 tok/s | Φ 0.771 | λ₁ 0.352 | ign 0.60 | mesoLG 0.51 | troph 4/4 μ2.62 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.530 θ=0.236 γ=0.234]
step   860 | loss 6.0334 | lm 6.0334 | ppl 417.1 | gnorm 0.640 | lr 2.98e-04 | 111080 tok/s | Φ 0.758 | λ₁ 0.352 | ign 0.67 | mesoLG 0.50 | troph 4/4 μ2.72 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.575 θ=0.215 γ=0.210]
step   880 | loss 6.0959 | lm 6.0959 | ppl 444.0 | gnorm 1.276 | lr 2.98e-04 | 110286 tok/s | Φ 0.762 | λ₁ 0.352 | ign 0.52 | mesoLG 0.49 | troph 4/4 μ2.75 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.607 θ=0.183 γ=0.210]
step   900 | loss 6.0410 | lm 6.0410 | ppl 420.3 | gnorm 0.981 | lr 2.97e-04 | 109945 tok/s | Φ 0.767 | λ₁ 0.352 | ign 0.53 | mesoLG 0.51 | troph 4/4 μ2.76 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.651 θ=0.151 γ=0.198]
step   920 | loss 5.7819 | lm 5.7819 | ppl 324.4 | gnorm 0.983 | lr 2.97e-04 | 110223 tok/s | Φ 0.770 | λ₁ 0.352 | ign 0.62 | mesoLG 0.50 | troph 4/4 μ2.78 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.686 θ=0.132 γ=0.182]
