── compiling DNA → DSL → HypergraphIR workspace ──
  workspace: /workspace/brian/.neuro/arch/temp
  source:    dna=/workspace/brian/dna/evol/arch.dna
  IR:        43 nodes, 40 edges
════════════════════════════════════════════════════════════════
  DNA-driven training loop (canonical pipeline)
  dna=dna/evol/arch.dna  ->  workspace=/workspace/brian/.neuro/arch/temp  (arch=rcc_bowtie)
  steps=2000 batch=16 seq_len=512 d_sem=384
  ckpt_dir=/workspace/brian/lfs_checkpoints
════════════════════════════════════════════════════════════════

▶ launch attempt 1 @ 13:54:01Z
[train_dsl] preset rcc_bowtie_30m_p4: d_model=384 depth=4 heads=6 vocab=50257 lr=0.0003 warmup=300 min_ratio=0.1 wd=0.05
[train_dsl] scale 30m_p4 (~30M): d_model=512 depth=8 heads=8 batch=1 ctx=512 grad_accum=4 dist=single
[train_dsl] DSL-LM (full N8 cortex): vocab=50257 d_model=512 depth=8 heads=8 ctx=512
[train_dsl] training config: loss_clip=True(f=3.0), opt=adamw, lr=0.0005, grad_accum=8, label_smooth=0.0, wd=0.01, dropout=0.0, pct_strength=0.0
[train_dsl] DSL-LM parameters: 889.6M
[train_dsl] LR schedule from arch.neuro (preset rcc_bowtie_30m_p4 suppressed): lr=0.0005 wd=0.01 warmup=2400 min_ratio=0.1
[train_dsl] mixed precision: bf16
BRIANHarness:
  vocab_size = 50257
  d_sem      = 512
  parameters = 889,572,591
  circuit populations = 0
  sink population = 
  loss clipping = True (factor=3.0)
  optimizer = adamw (lr=0.0005)
[train_dsl] device=cuda, warmup=2400/2000
[train_dsl] skipping 15 LFS pointer file(s) in /workspace/brian/lfs_checkpoints
[train_dsl] ══════════════════════════════════════════════
[train_dsl] PR2 OOD interventions: dar=off pcc=off isotropy=off cmd=off adaptive_mixture=off
[train_dsl] ══════════════════════════════════════════════
[data:text] using FineWeb-Edu-10BT (HuggingFaceFW/fineweb-edu:sample-10BT)
[data:chat] using OpenHermes-2.5 (teknium/OpenHermes-2.5)
step   440 | loss 1301.6433 | lm 5.4435 | ppl 231.3 | gnorm 69.714 | lr 8.53e-05 | 2344 tok/s | Φ 0.856 | λ₁ 0.075 | ign 0.76 | mesoLG 0.51 | troph 8/8 μ4.82 | NT[DA=0.27 NE=0.07 5HT=0.44 ACh=0.21 eCB=0.20 Glu=0.75 GABA=0.07] | osc[δ=0.701 θ=0.170 γ=0.129] | em[C2:ρ=0.00/τ=0.16/s=0.76 C4:Q=-0.5 W=1 pl=255 C3:pc=0.185 VBB:β=1.00 σ=0.2732 kl=38341.430 C5:lat=1.00 C6:pac=0.03] | cortex[α_eff=0.501 inh=0.000 λ=1.000 kl=1288.000 lm_ema=10.15 cx_ema=3.53] | hpa[load=0.25 cort=0.14 NE×0.90 T×0.86 LR×0.93]
step   460 | loss 1280.9186 | lm 5.5189 | ppl 249.4 | gnorm 72.954 | lr 9.58e-05 | 2478 tok/s | Φ 0.854 | λ₁ 0.075 | ign 0.76 | mesoLG 0.50 | troph 8/8 μ5.04 | NT[DA=0.29 NE=0.08 5HT=0.46 ACh=0.21 eCB=0.19 Glu=0.74 GABA=0.07] | osc[δ=0.698 θ=0.162 γ=0.140] | em[C2:ρ=0.00/τ=0.12/s=0.76 C4:Q=-0.5 W=1 pl=255 C3:pc=0.175 VBB:β=1.00 σ=0.4853 kl=38346.715 C5:lat=1.52 C6:pac=0.02] | cortex[α_eff=0.501 inh=0.000 λ=1.000 kl=1368.000 lm_ema=10.12 cx_ema=3.56] | hpa[load=0.25 cort=0.14 NE×0.90 T×0.86 LR×0.93]
step   480 | loss 1176.0408 | lm 5.4261 | ppl 227.3 | gnorm 64.390 | lr 9.26e-05 | 2385 tok/s | Φ 0.874 | λ₁ 0.075 | ign 0.76 | mesoLG 0.52 | troph 8/8 μ5.21 | NT[DA=0.39 NE=0.07 5HT=0.49 ACh=0.21 eCB=0.17 Glu=0.72 GABA=0.07] | osc[δ=0.672 θ=0.163 γ=0.165] | em[C2:ρ=0.00/τ=0.08/s=0.76 C4:Q=-0.5 W=1 pl=255 C3:pc=0.329 VBB:β=1.00 σ=0.6128 kl=38349.090 C5:lat=1.50 C6:pac=0.03] | cortex[α_eff=0.501 inh=0.000 λ=1.000 kl=1020.000 lm_ema=10.08 cx_ema=3.22] | hpa[load=0.24 cort=0.15 NE×0.90 T×0.85 LR×0.93]
step   500 | loss 1066.9279 | lm 5.3063 | ppl 201.6 | gnorm 54.788 | lr 1.04e-04 | 2443 tok/s | Φ 0.854 | λ₁ 0.075 | ign 0.75 | mesoLG 0.48 | troph 8/8 μ5.41 | NT[DA=0.33 NE=0.07 5HT=0.52 ACh=0.21 eCB=0.16 Glu=0.71 GABA=0.07] | osc[δ=0.638 θ=0.191 γ=0.171] | em[C2:ρ=0.06/τ=0.04/s=0.75 C4:Q=-0.5 W=1 pl=255 C3:pc=0.366 VBB:β=1.00 σ=0.6202 kl=38355.570 C5:lat=1.00 C6:pac=0.03] | cortex[α_eff=0.501 inh=0.000 λ=1.000 kl=1160.000 lm_ema=10.03 cx_ema=3.31] | hpa[load=0.23 cort=0.15 NE×0.89 T×0.85 LR×0.92]
[mid-ood] step 500: WikiText-103 snapshot...
`trust_remote_code` is not supported anymore.
Please check that the Hugging Face dataset 'Salesforce/wikitext' isn't based on a loading script and remove `trust_remote_code`.
If the dataset is based on a loading script, please ask the dataset author to remove it and convert it to a standard format like Parquet.
[mid-ood] step 500: wikitext ppl=413.5 gap_ratio=2.05 (train_ppl=201.6) (50 seq, 6430 tok)
step   520 | loss 1136.1624 | lm 5.7564 | ppl 316.2 | gnorm 53.913 | lr 9.98e-05 | 1017 tok/s | Φ 0.870 | λ₁ 0.075 | ign 0.68 | mesoLG 0.49 | troph 8/8 μ5.51 | NT[DA=0.29 NE=0.07 5HT=0.52 ACh=0.14 eCB=0.15 Glu=0.68 GABA=0.14] | osc[δ=0.586 θ=0.177 γ=0.237] | em[C2:ρ=0.38/τ=0.05/s=0.68 C4:Q=-0.5 W=1 pl=255 C3:pc=0.265 VBB:β=1.00 σ=0.4464 kl=38354.160 C5:lat=1.00 C6:pac=0.02] | cortex[α_eff=0.501 inh=0.000 λ=1.000 kl=1200.000 lm_ema=10.08 cx_ema=4.13] | hpa[load=0.23 cort=0.16 NE×0.89 T×0.84 LR×0.92]
step   540 | loss 1159.0974 | lm 5.4949 | ppl 243.4 | gnorm 57.939 | lr 1.13e-04 | 2349 tok/s | Φ 0.857 | λ₁ 0.075 | ign 0.68 | mesoLG 0.52 | troph 8/8 μ5.56 | NT[DA=0.28 NE=0.07 5HT=0.52 ACh=0.13 eCB=0.13 Glu=0.66 GABA=0.16] | osc[δ=0.607 θ=0.204 γ=0.189] | em[C2:ρ=0.38/τ=0.08/s=0.68 C4:Q=-0.5 W=1 pl=255 C3:pc=0.206 VBB:β=1.00 σ=0.3150 kl=38356.125 C5:lat=1.00 C6:pac=0.04] | cortex[α_eff=0.501 inh=0.000 λ=1.000 kl=1020.000 lm_ema=9.90 cx_ema=3.73] | hpa[load=0.23 cort=0.16 NE×0.89 T×0.84 LR×0.92]
